Part No,Description,Bin Location 1,Stock,Last Receipt,Av Cost
5205142XKZ18A,LH WIPER BLADE,WALL,1,27-10-2023 10:21:27,361.84
5205142XS57XA,WIPER BLADE LH M4/H1,WALL,2,01-07-2024 10:14:47,0.01
5205150xp24aa,wiper blade LH frameless,14D,1,25-01-2023 15:59:20,360.91
5206330XSZ47A,WINDSHIELD HAVAL H2 WITH BRKT FOR RAIN SENSPR,BULK,1,01-07-2024 10:14:47,0.01
5207107XKN01A,RESEVOIR PUMP JOLIAN,13E,1,01-07-2024 10:14:47,0.01
52099740,HOSE ASM-HTR INL,12B,1,16-04-2025 10:28:43,1114.86
5306103S08,CLIP,13D,5,24-10-2024 16:51:22,3.89
5401102XST01A,OTR PLATE RH SIDE WALL JOLION,BULK,1,24-04-2025 10:43:17,6594.45
5401102XSZ08A,OTR SIDE WALL RH H2,BULK,1,04-07-2023 11:37:21,3012.39
5403300XST01A,GLASS SIDE WALL JOLION LH,20B,1,09-05-2025 11:42:45,1092.44
550047192,SPIRAX S3 ATF MD3_1,11C,21,01-04-2025 08:40:25,117.81
550066302,BESCO GEAR OIL TRAN,11C,0.7,10-03-2025 16:49:56,182.05
5501100XST01A,STRIP ASSY ROOF TRIM LH JOLION,20A,1,12-12-2024 12:05:35,500.52
5501200XST01A,STRIP ASSY ROOF TRIM RH JOLION,20A,1,12-12-2024 12:05:35,500.52
5509101XST01A,COVER ASSY ENGINE COMP FR JOLION,BULK,1,22-01-2025 17:37:22,415.7
5509102XST13A,PANRL ASSY RAD MTNG JOLION,20A,1,22-01-2025 17:37:22,253.01
5509103XST13A,RAD GRILLE BRKT RH JOLION,20A,1,22-01-2025 17:37:22,253.01
5509108xst14a,PANEL ASSY GRILLE MTG JOLION HEV,20C,1,04-04-2025 08:50:35,323.39
5509109XST14A,PANEL ASSY GRILLE MTG JOLION HEV,20B,1,06-03-2025 17:17:18,323.39
5509121XKN01A,BRACKET ASSY RH RAD MTG H6 3RD GEN,14D,1,13-11-2023 08:01:24,109.75
5509135XST13A,RADIATOR GRILLE,BULK,2,24-04-2025 10:43:17,3943.38
5509170XST01A,RADIATOR GRILLE JOLION W CAM,BULK,1,22-01-2025 17:37:22,4781.18
5511710154,U-BOLT- FRT SPR,WORKSHOP,4,29-04-2025 07:35:13,134.61
5512013-P00,CLIP SPLASH GUARD STEED,13E,37,11-03-2025 10:02:46,3.41
5512014-P24A,(5512014XP24AB) FRONT WHEEL GUARD RH,BULK,1,23-07-2024 08:41:41,192.35
5512100XST13A,SPLASH SHIELD ASSYLH FRT JOLION,BULK,1,30-04-2025 08:49:07,554.33
5512101XS56XB,FR SPLASH GUARD LH M4,BULK,1,01-07-2024 10:14:47,0.01
5512101XST13A,SPLASH SHIELD ASSY RH FRT JOLION,BULK,1,24-04-2025 10:43:17,449.98
5512102XPW04A,SPLASH SHIELD FR RH P SERIES,BULK,1,20-02-2024 08:32:03,440.56
5512113-G08,CLIP,13E,2,11-03-2025 10:02:46,4.1
5512511-P24A,FRONT ARCH MOULDING FR EXT STEED 5,20B,1,01-07-2024 10:14:47,0.01
5512512-P24A,MLDNG ARCH ON BPR RH STEED 5,20A,1,02-04-2024 11:41:09,413.42
5512520AP24AA,MOULDING FR BUMPER ARCH RH STEED 5,20A,1,24-06-2024 17:09:56,346.64
5514100XST01A,"DEFLECTOR ASSY, RADIATOR, LH JOLION",20B,1,28-06-2023 11:20:19,114.59
5514107XPW03A,DEFLECTOR ASSY RAD LWR P SERIES CV,20B,1,01-07-2024 10:14:47,0.01
55182787,PLUG 50MM,12B,2,05-05-2025 09:19:56,71.25
5531012-P00,CLIP HEAT INSULATOR ENG HOOD,13E,20,17-02-2024 12:27:40,4.23
5532100XP60XA,FR VENTILATION PANEL,BULK,1,07-02-2025 17:26:47,561.25
55490097,SPARK PLUG EQUINOX-1,11A,8,06-05-2025 14:13:32,333.91
55556593,SLEEVE-CM/SHF SPKT L,14A,2,11-02-2025 08:45:52,107.72
55567050,VALVE ASM-CM/SHF POSN ACTR SOL,10B,1,19-03-2025 14:40:16,5092.89
55574314,BELT,WALL,1,23-04-2025 09:41:44,295.33
565965-2,BEARING CONE - ROLL,12B,2,14-09-2023 09:02:10,128.59
566000-4,BEARING CONE - ROLL,12B,1,14-09-2023 09:02:10,187.16
581,BULB INDICATOR,11A,7,24-05-2023 09:43:58,22.59
5876101170,ELEMENT; OIL FILTER,10A,25,09-05-2025 11:55:26,402.19
5876101460,BEARING; CLU RELEAS,15C,1,18-01-2025 10:02:38,592.58
5876101570,FILTER KIT-FUEL SED,17A,1,03-03-2025 10:45:11,545.12
5876101651,BEARING;PILOT,12B,1,10-03-2025 10:03:24,117.55
5876101940,RUBBER- ENG FOOT-FR,12B,1,01-07-2024 10:14:47,0.01
5876150120,ELEMENT KIT-FUEL FI,10A,2,29-03-2023 09:49:08,284.46
5876150170BC,ELEMENT KIT; FUEL F,10A,22,14-05-2025 08:29:29,311.65
5876150531,ELEMENT; OIL FILTER,10A,1,25-04-2025 14:57:56,167.44
5876150610,PAD KIT; CALIPER DI,11E,3,25-04-2025 14:57:48,1663.24
5877030100,BESCO GEAR OIL TRAN,11C,6.5,31-03-2025 14:08:53,175.79
5878320510,CUP SET; FR WHEEL C,12B,4,12-03-2025 10:07:43,273.78
5960G4,SPARK-PLUG,11B,6,09-07-2024 09:29:48,235.74
599,VICTOR REINZ SEALER,11A,1,15-04-2025 08:31:55,98
5IN1,SCOTCHGUARD,11C,8,25-11-2022 12:05:42,392.48
5PK890,V/BELT,WALL,1,02-10-2024 17:04:47,152.25
5W30 1L,PETROMIN SUPER SYNTH 5W30,11D,64,08-02-2025 09:56:53,82.2
600445063,MAINTAIN DOT 4 PLA BRAKE FLUID,11B,26,19-03-2025 16:31:52,52.06
600746575,TITANSINTOPIOD LS 75W90 1L,11C,12.1,18-02-2025 10:37:55,166.98
602168450,MAINTAIN FRICOFIN 50 1L PLA,11C,20.9,24-03-2025 11:35:57,59.53
602169082,TITAN CYTRAC HSY 75W90 1L,11B,9.3,24-01-2025 08:38:48,161.17
602196460,TITAN GT1 FLEX C23  5W30 1L,12A,36,18-02-2025 10:43:43,75.61
602196507,TITAN GT1FLEX C23 5W30 210L MET,DISPENSOR,31.3,03-02-2025 11:39:53,61.98
6101020XS56XA,DOOR FR RH M4/H1,BULK,1,28-10-2024 15:08:19,4401.6
6101330XST01A,PANEL ASSY WINDOW FRAME FRONT LH,20A,1,12-12-2023 08:19:06,120.68
6102013-k00,door trim panel clip,13E,31,18-02-2025 11:12:03,2.94
6105120XKZ29A,FR DOOR LOCK ASSY RH H6,13E,1,11-04-2024 14:50:28,1843.76
6105134-S08,TRIM COVER FR DOOR CYLINDER RH H1/M4,13E,1,28-10-2024 15:08:20,40.65
6106101AKN01A,REVOLTING ARM LH JOLION,14D,1,12-12-2023 08:19:06,95.35
6106103AKN01A,FIXED ARM LH DOOR HINGE HAVAL JOLION,14D,1,05-01-2024 13:05:19,78.72
6107111XST01A,GLASS RUN LH FR DOOR JOLION,20A,1,09-05-2025 11:42:45,1377.05
6107113AST01A,BELT WEATHERSTRIP OTR LH FRT,20A,1,31-12-2024 13:59:43,461.56
6107113XST01A,BELT WEATHERSTRIP LH FR DOOR OTR JOLION,BULK,1,09-05-2025 11:42:45,623.6
6109000-P00,FR DOOR CHECK STOP ASSY STEED,13E,1,12-12-2024 12:05:35,222.46
611260,WARNING LIGHT,12B,5,04-04-2024 08:38:00,205.41
6207111XST01A,GLASS RUN LH RR DOOR JOLION,20A,1,09-05-2025 11:42:45,1277.47
6207113XST01A,BELT WEATHERSTRIPLH RR DOOR OTRJOLION HIGH,20B,1,09-05-2025 11:42:45,526.49
6207132XST01A,WEATHERSTRIP RR DOOR JOLION,20A,1,24-04-2025 10:43:17,113.07
6310110XS08XA,WIPER ASSY RR H1,WALL,1,24-10-2024 16:24:11,433.37
680107001,RETAINER REAR WHEEL,13A,1,14-11-2024 10:17:23,63.74
6822AG,DRN PLUG GASKET,10E,5,22-01-2024 12:55:28,29.63
7000101XGW02A,SECOND ROW LEFT SEATCUSION WIRE HARNESS ASSY JOLIO,13E,1,02-06-2023 10:34:43,301.66
710019T,HAVAL JOLION SS NUDGE BAR,BULK,1,24-04-2025 10:43:17,4140
710021T,NUDGE BAR HAVAL H6,BULK,1,04-04-2025 09:08:34,4140
72057T,P SERIES SPORTS BAR,BULK,1,04-01-2023 10:25:06,4692
723805160,SCREW; REFLECTOR,12B,1,22-03-2025 09:56:54,0.01
73130010,FUSE MINI 10A,11A,6,19-03-2025 13:26:54,0.75
73130015,MINI BLADE FUSE,11A,6,19-03-2025 13:26:54,0.75
73330,BATTERY-REMOTE-AM K,11A,34,11-03-2025 10:28:38,26.84
74101tr0a50,FENDER,BULK,1,19-09-2023 15:57:55,1531.36
7475090060,FASCIA ASM;REAR BUM,20C,1,01-10-2024 09:10:48,538.68
7551893781,KEY; BLANK,15A,1,01-04-2025 08:41:57,1076.61
800445063,MAINTAIN DOT 4 500ML B/FLUID,11C,13,04-02-2025 14:51:44,89.77
8100235XJZ18A,(8104400BJZ08A) FILTER NET KIT A/C,14C,4,03-03-2025 16:07:58,243.78
8100235XKZ16A,(8104400BJZ08A) FILTER NET KIT A/C,14C,5,06-10-2021 17:15:53,191.68
8100407XKY00A,A/C BLOWER FILTER NET HAVAL H6 COUPE,14C,1,06-10-2021 17:15:53,150.12
8100422XNZ01A,CORE. FILTER A/C P SERIES COMMERCIAL VERSION,14C,7,03-03-2025 16:07:58,237.77
8101220XGW01A,WATER INLET PIPE AIR HEATER H6 3RD GEN,20A,1,15-03-2025 11:43:01,235
8104300-V08,FILTER NEY ASSYFLORID /M4,14C,3,06-10-2021 17:15:53,329.99
8104400XKY28A,AC FILTER NET-HAVAL 3RD GEN H6,14C,4,13-05-2024 12:53:48,187.6
8104400XSZ47A,BLOWER FILTER HAVAL H2,14C,2,03-03-2025 16:07:58,125.15
8105100ASZ08A,CONDENSOR ASSY H2,BULK,1,20-07-2023 15:44:48,2781.74
8105100XGW01A,CONDENSOR ASSY JOLION,BULK,1,24-04-2025 10:43:17,5136.39
8107300-P00,AIRCON FILTER,14C,5,10-01-2025 14:25:19,264.92
8112101XPW01A,A/C CONTROLLER - P SERIES PV,13E,1,21-02-2025 13:00:58,1776.4
8121602440,SENSOR-IAT,12C,73,25-03-2021 07:33:08,576.9
8202110XSZ47A,DOOR MIRROR ASSY LH|(MANUAL FOLDING)- H2 FACELIFT,20C,1,01-07-2024 10:14:47,0.01
8202230XST01A,REARVIEW MIRROR ASSY LH JOLION HC,20C,1,01-07-2024 10:14:47,0.01
8400661XGW02A,RADIATOR FRAMEASSY JOLION,BULK,1,30-04-2025 08:49:06,3259.77
8402000-P00,ENGINE HOOD STEED,BULK,1,01-07-2024 10:14:47,0.01
8402113XST01A,BONNET LINING JOLION,BULK,1,22-01-2025 17:37:22,592.5
8402631-P00,"(8402631AP00XB)CLIP,ENG HOOD STRUT ROD",13E,1,24-08-2023 11:26:43,11.78
8403102CP24AA,FENDER RH STEED 5E FACELIFT,BULK,1,12-12-2024 12:05:35,1047.6
8403104XPW01A,FENDER ASSY FR LH P SERIES COMM.,BULK,1,25-08-2023 12:10:28,1205.77
8403120XST01A,FENDER RH ASSY JOLION,BULK,1,22-01-2025 17:37:22,1930.75
84682637,EMBLEM ASM FRT S/DR,12C,1,01-07-2024 10:14:47,0.01
8503000-P00,(8503000BP00XA) TAIL GATE,BULK,2,15-10-2024 15:16:19,2634.12
8503000-p03,TAILGATE,BULK,1,15-10-2024 15:16:18,2038.62
8941258621,CLIP; RETURN HO,12C,3,29-08-2023 09:17:36,9.12
8941461480P,BUSH; SHOCK,12C,14,31-01-2025 09:06:38,8.56
8941583280,GASKET; DRAIN P,10E,216,24-02-2025 16:18:37,7.75
8941787050,CLIP; CUSHION,12C,10,03-10-2023 12:36:13,63.44
8943895931,SEAL; OIL CM/SH,12C,1,28-03-2025 09:46:00,112.03
8943913791,GASKET; HD TO COVER,12C,1,25-11-2024 11:24:07,375.37
8943936724,GASKET EXH MANF TO,12C,6,17-01-2025 10:11:01,107.71
8943993390,GASKET OIL FILTER C,10C,1,18-03-2025 15:50:43,81.11
8970491460,SEAL; OIL CR/SH,12D,2,31-01-2025 11:29:58,368.33
8970622940BC,FILTER; AIR CLE,20D,2,10-03-2025 09:56:02,484.8
8970715611,SEAL; OIL CR/SHF RR,12D,8,13-12-2024 10:01:58,433.74
8970815854,PIN-WHL FRT/RR LH T,12D,2,08-07-2024 08:09:04,64.74
8970835890,GASKET; FRT,12D,4,10-03-2025 10:03:24,70.19
8972106760,HOSE; WATER  RA,12D,1,10-11-2023 08:42:42,302.36
8972147190,CAM; BOLT,12D,2,29-01-2025 09:50:49,296.65
8972357840,BUSHING; RUBBER,12D,2,22-01-2025 10:19:32,191.08
8972359080,PIN; FULCRUM;LW,12D,1,16-01-2025 15:25:44,0.01
8972373781,LAMP ASM;FLASHER SI,12D,2,13-05-2025 13:37:02,405.89
8972456340,NUT; LWR LINK T,12D,1,17-01-2025 11:28:48,53.88
8972560461,HOSE WATER OIL COOL,17A,1,10-02-2025 10:27:27,198.48
8973014930,RETAINER; PARKI,15B,2,18-03-2025 15:49:16,16.67
8973015030,LEVER- AUTO ADJ- RH,12D,1,24-03-2025 09:14:39,73.08
8973015040,LEVER- AUTO ADJ- LH,12D,1,18-03-2025 15:49:16,73.08
8973015190,LEVER; PARKING RH,12D,1,12-05-2025 10:37:27,78.61
8973015200,LEVER; PARKING LH,12D,1,12-05-2025 10:37:27,78.48
8973015240,SPRING; ADJ LEV,10C,1,28-03-2025 09:44:55,95.66
8973015250,SPRING; ADJ LEV,14E,1,28-03-2025 09:44:55,77.27
8973134720,CLAMP,12D,2,24-06-2024 09:20:29,79.46
8973152302,PIPE ASM- LEAK OFF,12D,1,10-11-2023 08:37:06,109.97
8973152312,PIPE ASM; LEAK,12D,2,19-09-2024 08:05:17,115.36
8973212730,RESISTOR; BLOWE,15A,1,22-04-2025 11:00:57,498.69
8973280581BS,SENSOR; VEHICLE,15A,1,05-05-2025 11:34:57,873.41
8973296210,PLUG; DRAIN;OIL,10B,1,09-05-2025 09:30:56,212.05
8973297800,SEAL; OIL CR/SH,12D,2,25-04-2025 08:28:06,820.44
8973305110,RING; SNAP,12C,10,02-04-2025 11:21:17,28.28
8973331080,NUT WHEEL CHROME,12D,19,01-04-2025 10:44:14,70.44
8973548861,BOLT; BRG HOLDE,12D,8,31-01-2025 10:41:04,90.74
8973574920,"BUSHING; SHACKLE,RR",12D,12,17-04-2025 14:30:01,92.89
8973578921,MIRROR ASM-REAR VIE,20C,1,01-07-2024 10:14:47,0.01
8973598050,NUT,12D,3,04-09-2024 10:25:54,45.85
8973598060,NUT- WHEEL-INNER-RR,12D,9,04-09-2024 10:25:54,45.53
8973598070,NUT- WHEEL- FRT AXL,12D,2,08-07-2024 08:09:04,40.58
8973598090,NUT- WHEEL- RR AXLE,12D,4,04-09-2024 10:25:54,40.42
8973598100,NUT- WHEEL- RR AXLE,12D,6,05-09-2024 10:02:16,39.74
8973599420,FASTENER; MOLDI,12D,8,27-06-2023 12:10:57,37.72
8973601240,U-BOLT NUT,12D,2,22-04-2025 10:58:13,77.58
8973647190,WEATHERSTRIP; LH,20A,1,09-05-2025 10:43:09,502.1
8973652190,BOLT/SCREW,12D,2,24-04-2025 11:34:28,174.96
8973672850,CUSHION ASM;BODY BO,12D,2,09-04-2025 08:43:59,236.86
8973695600,CAP; FILLER;FUE,12D,2,22-04-2025 10:58:57,859.02
8973814060,COVER- FRT-TRANS CA,12D,2,10-03-2025 10:06:29,906.82
8973816140,BOLT- OIL CONN-VAC,12D,1,06-11-2024 09:50:54,203.16
8974053133,HANDLE- WINDOW REG-,20B,2,22-03-2025 09:56:54,184.1
8974168050,SWITCH ASM-HAZARD W,12D,1,18-03-2025 15:14:40,420.08
8974716802,"BOX; GLOVE,INST PNL",BULK,2,29-04-2025 14:02:02,1879.28
8974995480,FILTER; AIR,10B,5,06-05-2025 08:31:05,359.14
8975513090,EMBLEM; RAD GRILLE,12D,1,07-02-2025 08:06:09,451.38
8977997250,SENSOR- TURBINE,12D,1,22-07-2024 12:03:26,500.82
8978348260,BRAKE SHOE; REAR,11D,1,31-03-2025 09:30:40,1106.7
8978744720,CENTER CONSOLE LID,20C,1,15-05-2025 08:01:11,553.92
8979125940,BELT; COOLING F,WALL,2,10-03-2025 09:56:02,384.12
8979284360,HOSE ASM;A/C CMPR,20A,1,21-01-2025 10:46:19,746.43
8979427280,BELT; A/C CMPR,10B,1,08-05-2025 11:31:38,94.25
8979445641,WHEEL STUD; FR,12D,35,10-03-2025 09:43:03,28.36
8979448311,WHEEL STUDS,,12,16-01-2025 10:22:18,23.32
8979457060,BOLT/SCREW,12D,8,06-09-2022 08:27:58,44
8979470390,BUSHING,12D,1,24-03-2025 15:59:44,113.13
8979470790,GASKET; CAM END,12D,3,15-11-2024 08:02:08,90.49
8979478390,SEAL- OIL-FRT COVER,12D,4,10-03-2025 10:06:29,50.45
8979495620,EXTENSION; FRT BUMP,20A,1,07-11-2024 10:09:58,90.12
8979495900BC,AC FILTER,10B,8,05-05-2025 08:20:50,143.57
8980039960,HOSE; WATER; RAD,17A,1,05-03-2025 10:25:14,222.39
8980042220,WEATHERSTRIP; LH,20C,1,26-03-2025 09:29:55,889.24
8980058780,INSULATOR;RR SPR U,12E,1,03-10-2023 09:23:40,65.4
8980059690,WASHER,12E,3,27-11-2024 11:00:41,39.15
8980064520,HOSE,17A,1,15-01-2025 10:35:20,155.1
8980114890,WASHER PLAIN,12A,8,29-04-2025 07:35:13,46.96
8980241671,MOLDING- WHEEL- LH,BULK,1,01-07-2024 10:14:47,0.01
8980256421,LINK- DRAG,20D,1,06-05-2025 08:33:16,2030.08
8980365940BS,SEAL;OIL,12E,31,10-03-2025 09:56:02,55.05
8980365950,SEAL;OIL,12E,7,02-04-2025 08:16:19,160.5
8980375430,COVER; SEAL;NOZ,12E,4,06-05-2025 08:31:13,238.03
8980489970,BOLT/SCREW,12E,5,01-07-2024 10:14:47,0.01
8980502790,LATCH; END GATE RH,20C,1,01-07-2024 10:14:47,0.01
8980503330,STRIKER ASM;PUBX E/,12E,1,07-11-2024 07:44:29,214.5
8980503340,STRIKER ASM;PUBX E/,14E,1,15-05-2025 08:01:33,216.13
8980513260,CUSHION ASM;BODY BO,12E,2,09-04-2025 08:43:59,178.77
8980565510,ROD END ASM; OU,12E,1,12-03-2025 09:55:57,997.77
8980574550,CONTAINER ASM-WSWA,BULK,1,07-10-2024 10:47:12,693.5
8980727550,CABLE; TRUNK LI,20C,1,05-02-2025 09:35:47,579.48
8980753851,RUBBER- CUSHION-CAB,12E,6,09-04-2025 08:43:59,64.63
8980809780,FLASHER ASM-HAZARD,20B,1,15-04-2025 09:18:51,0.01
8980841530,FLASH LAMP,12E,1,15-05-2025 08:01:17,326.71
8980864230,FORK SHIFT,12C,1,15-01-2025 11:58:40,367.85
8980905120,CUSHION;PUBX,12E,8,03-10-2023 12:36:13,181.51
8980906292,HOSE- WATER-RAD INL,20A,1,21-01-2025 16:09:42,175.35
8980925390,CLAMP; NOZZLE HOLDE,12E,4,01-07-2024 10:14:47,0.01
8980933242,HOSE- WATER-RAD OUT,20A,1,23-01-2025 15:47:27,225.75
8980959830BC,ELEMENT KIT- FUEL F,10A,4,10-03-2025 09:56:02,418.11
8980998271,BEZEL; FOG LAMP; RH,20C,1,27-07-2023 09:17:18,804.41
8981019465,PANEL- WHEEL HOUSE-,BULK,2,15-05-2025 08:01:33,500.9
8981019510,EXTENSION-FRT BPR F,20D,1,13-05-2025 11:41:41,612.51
8981021491,CABLE- PARKING BRK-,20C,1,14-05-2025 10:32:41,980.2
8981022023,BOLT,10C,4,24-04-2025 11:34:28,115.83
8981030305,ARM- CHECK-FRT DOOR,12E,1,12-12-2024 10:05:37,475.26
8981045609,PANEL-PUBX SIDE OTR,20D,1,13-05-2025 11:41:41,3237.03
8981078230,SENSOR- STROKE,12E,1,09-05-2025 09:29:58,1278.48
8981079142,BOLT; BRG HOLDER TO,20B,1,10-02-2025 10:28:03,35.86
8981225187,PANEL; SIDE GATE,BULK,1,27-01-2025 10:54:22,5359.49
8981254033,LAMP ASM; RR COMB;,20C,1,13-05-2025 11:41:41,2058.53
8981298960,PLATE- E/GATE- ISUZ,12E,1,01-07-2024 10:14:47,0.01
8981316280,PULLEY; FAN DRIVE,12E,1,02-10-2024 09:33:11,737.62
8981323670,BELT-FAN,WALL,1,06-08-2024 09:02:11,220.87
8981327190,SWITCH; IGNITION,20B,1,10-01-2025 11:57:05,575.73
8981393762,EVAPORATOR ASM; HEA,20C,1,15-05-2025 08:01:25,2841.14
8981404860,SWITCH ASM-S/LP,12E,1,01-07-2024 10:14:47,0.01
8981468360,CABLE ASM- SHIFT,20A,1,12-11-2024 09:04:13,1714.49
8981554590,LAMP ASM-FRT T/S-L,20C,1,03-10-2024 10:25:09,832.3
8981607240,MOTOR- POWER WINDOW,12E,1,10-12-2024 08:00:07,2233.24
8981646870,GASKET; FLEX HOSE,12E,5,20-11-2024 09:28:57,29.72
8981646890,GASKET; RECEIVER PI,12E,1,20-11-2024 09:28:57,11.11
8981649670,REPAIR KIT- STRG UN,12E,1,12-03-2025 09:55:57,1052.18
8981650710BC,ELEMENT; OIL FILTER,10A,57,31-03-2025 09:30:40,164.31
8981674440,"BOLT;HEX-HD,W/PL",12E,6,04-02-2025 09:10:24,22.69
8981696700,BOLT/SCREW,14F,2,24-04-2025 11:34:28,97.61
8981749700,CUSHION ASM-BODY BO,12E,2,09-04-2025 08:43:59,152.57
8981804611,LINK ASM- TAIL GATE,12E,1,24-01-2025 08:03:06,423.74
8981864040,BOLT,12E,1,03-02-2025 15:01:04,185.37
8981898740,GUIDE; FAN,20D,1,23-01-2025 15:46:05,667.28
8981898780,GUIDE; FAN,20C,1,02-04-2025 08:16:05,507.61
8981922511,SWITCH ASM FRT WIND,12E,1,04-04-2024 08:09:05,1161.01
8981936260,MOUNT ASM-ENG RR,20B,1,14-05-2025 10:34:26,906.65
8981941341,SWITCH ASM-T/SIG &,WORKSHOP,1,01-12-2023 08:26:31,3392.07
8981942860,CAP; WASHER TANK,12F,1,06-05-2025 08:17:10,43.32
8982048851,ARM; ROCKER,12C,2,25-09-2024 14:15:31,318.24
8982261011,DIAPHRAGM; VENTILAT,15C,1,09-05-2025 09:30:56,326.91
8982362720,BEZEL; FOG LAMP RH,BULK,1,12-03-2025 09:55:57,956.78
8982702530,FLASHER ASM-HAZARD,12E,1,26-03-2025 09:26:44,748.42
8982824350,WASHER; LK FRT,20B,3,09-05-2025 10:42:18,61.93
8983214130,FILTER; AIR,10B,1,03-03-2025 10:45:11,923.81
8983355853,WEATHERSTRIP; FRONT,20A,1,04-10-2024 10:24:54,856.47
8983620230,"RUBBER; CUSHION,CAB",12E,4,15-04-2025 09:24:00,276.78
8983627741,LAMP ASM; FOG & DRL,12E,1,23-10-2024 09:59:05,2232.18
8983862681,HINGE ASM;ENGINE HO,12E,1,15-01-2025 09:52:27,231.7
8983862761,HINGE ASM;ENGINE,12E,1,15-01-2025 09:52:27,278.76
8983922040,SEAL;OIL,12E,14,14-02-2025 13:32:06,93.56
8983951882,RETAINER;FRT BPR LH,12E,1,12-03-2025 08:04:28,175.36
90105743,BEARING-CLU PILOT,13A,4,10-01-2025 14:41:01,140.32
90196277,CLIP-RKR PNL MLDG(N0,13A,4,13-05-2025 09:23:52,87.44
90386314,ARM ASM- LH,BULK,1,02-04-2025 08:48:11,160.87
90412701,BOLT-CYL HD,13A,4,02-04-2025 15:20:53,333.97
90469896,HOSE CLAMP,13A,1,20-11-2024 08:43:39,87.92
90528145,SEAL-OIL PAN DRN PLUG(O RING),10E,40,27-05-2024 14:21:36,3.2
90571818,SCREW-M 6X 60,10B,1,13-02-2025 12:42:07,89.49
90572594,CLAMP-ENG OIL OTLT H,13A,2,18-09-2024 09:17:27,76.42
9100769,FR BRAKE PADS ASSY STEED WORKHORSE,14D,2,17-02-2025 12:11:29,569.33
9101039,(3501140-S08)FRT BRAKE PADS M4/H1,14D,1,04-10-2024 14:27:06,569.25
91036FJ572,LH OUTER MIRROR,20C,1,01-07-2024 10:14:47,0.01
91039AJ110,LH OUTER MIRROR GLASS,13A,1,01-07-2024 10:14:47,0.01
911105160,NUT; STRG UNIT,15C,10,09-05-2025 09:28:47,40.27
911105220,NUT; LWR LINK T,13A,10,17-01-2025 11:33:01,74.08
911801060,"NUT;HEX,FLANGE",13A,5,20-11-2024 09:28:57,27.44
911802120,NUT-HEX-FLANGE,13A,7,31-01-2025 10:41:04,93.72
912802100,NUT,13A,11,24-04-2025 11:34:28,37.44
92070,LOCKTITE,11A,3,25-04-2025 15:37:51,36.4
93264739,SUPPORT,13A,2,06-05-2025 14:13:32,38.5
93305513,BARREL AND KEY-IGNITION,13A,1,10-05-2024 10:33:51,3172.06
93326521,SCREW CAP,13A,1,07-05-2025 07:58:43,146.49
93337314,GASKET-EXH MANIF CL,12F,1,25-02-2025 09:39:46,255.07
93399621,HOSE VENT PIPE TO CAMSHAFT HSG,13A,4,08-09-2023 08:33:07,65.12
93597441,ROPE HOOK ASM,13A,8,30-10-2023 09:58:42,38.31
93606404,FLARE ASM-FRT BPR L,20B,1,05-05-2025 11:36:20,375.35
93606632,CAP-HUB WHEEL,20A,1,25-04-2025 08:27:44,311.08
93609379,REMOTE-AM KEY,13B,4,01-04-2025 08:41:08,372.47
93612626,FLAP-MUD REAR FLARE,BULK,1,09-05-2025 08:10:00,79.55
93612636,FLAP-GUARD REAR FLA,20C,1,31-01-2024 09:33:06,127.04
93613609,GASKET- EXHAUST FLA,12F,1,09-05-2025 08:09:42,124.16
93613895,DECAL 400,13B,1,23-10-2024 10:33:11,26.58
93615022,BUMPER-P UP BOX TAILGATE,13B,2,16-08-2024 09:15:43,13.12
93615642,ROTOR,11D,1,10-01-2025 13:47:16,638.32
93616057,WHEEL-STEEL 6.5JX16,BULK,1,18-10-2024 08:18:28,1102.38
93616894,ROTOR-FRONT HUB,11E,5,29-04-2025 07:49:54,960.47
93617082,FLAP ASM-FRONT FEND,BULK,1,25-09-2024 14:14:03,113.46
93617085,FLAP ASM-REAR MUD-,BULK,1,13-05-2025 11:41:41,128.63
93617328,NUT- WHL,13B,93,10-03-2025 09:36:50,20.32
93618633BC,ELEMENT- AIR CLEANE,10B,13,05-05-2025 08:20:50,343.83
93619306PA,REAR STEP ASM,BULK,1,13-05-2025 11:41:41,5636.46
93619490,BOLT/SCREW,13B,20,20-11-2024 09:28:57,2.6
93619708,LEAF SPRING ASM,BULK,2,15-05-2025 09:22:43,4413.18
93619952,ABSORBER ASM-RR SHK,BULK,1,13-05-2025 11:41:41,1067.4
93620150,CAP ASM-HUB WHEEL,13B,1,05-05-2025 08:20:58,322.05
93621642,DECAL-X RIDER,BULK,1,14-05-2025 10:34:26,65.03
93621645,DECAL- ISUZU - BLAC,13A,1,13-05-2025 11:41:41,99.92
93621670,MODULE ASM-KEYLESS,13B,1,17-04-2025 14:30:44,984.71
93621694,FOB - REMOTE KEYLES,WORKSHOP,1,14-10-2024 07:27:41,337.21
94500842,SCREW,13B,8,25-01-2024 14:20:05,20.1
94501734,WHEEL PIN FRT & RR,13B,10,17-12-2024 10:26:24,164.71
94515463,NUT,13B,1,30-12-2022 13:41:07,59.14
94539597,CAP-SURGE TANK-EP'05,13B,1,13-05-2025 09:23:09,431.67
94580530,RING-SEAL-THERMOSTAT,13B,3,23-05-2023 10:46:14,11.95
94580805,SHAFT BEARING,13B,1,01-07-2024 10:14:47,0.01
94702060,BELT,WALL,1,15-04-2025 10:03:40,214.42
